CandidateID,Skill
7536,"Stakeholder Management, Scrum, Agile, User Stories, Product Roadmap"
7537,"Pytorch, Cloud, Tensorflow"
7538,"Scrum, Agile, User Stories, Stakeholder Management"
7539,"Rest Apis, Spring Boot"
7540,"User Stories, Stakeholder Management"
7541,"Data Cleaning, Excel"
7542,"Sql, Deep Learning"
7543,"Data Cleaning, Excel, Reporting, Tableau, Sql"
7544,"Excel, Reporting"
7545,"Cloud, Keras, Pytorch, Tensorflow, Python"
7546,"Rest Apis, Docker, Java, Git, Spring Boot, Agile"
7547,"Scrum, User Stories"
7548,"Agile, Scrum, Product Roadmap, Stakeholder Management"
7549,"Power Bi, Tableau, Data Cleaning"
7550,"Sql, Python, Deep Learning"
7551,"Agile, Java, Spring Boot, Rest Apis, Git"
7552,"User Stories, Scrum, Stakeholder Management, Agile, Product Roadmap"
7553,"Keras, Mlops, Python, Tensorflow, Pytorch"
7554,"Rest Apis, Java, Spring Boot, Docker, Git"
7555,User Stories
7556,"Agile, Stakeholder Management"
7557,"Rest Apis, Git, Spring Boot, System Design, Java"
7558,"Stakeholder Management, Scrum"
7559,"Pytorch, Computer Vision, Mlops"
7560,"Tableau, Reporting, Organization, Power Bi"
7561,"Nlp, Machine Learning, Deep Learning, Python, Sql, Pandas"
7562,"User Stories, Agile, Scrum, Product Roadmap"
7563,"Sql, Excel, Reporting, Tableau"
7564,"Agile, Spring Boot, Rest Apis, Java"
7565,"System Design, Git, Rest Apis, Agile"
7566,"Data Cleaning, Reporting"
7567,"Pandas, Statistics, Deep Learning, Sql, Python"
7568,"Keras, Tensorflow, Cloud, Pytorch, Mlops"
7569,"Product Roadmap, Agile, Scrum, User Stories"
7570,"Pandas, Statistics, Sql, Deep Learning, Nlp"
7571,"System Design, Git, Java"
7572,"Pytorch, Mlops, Keras, Computer Vision, Tensorflow"
7573,"Tensorflow, Python, Mlops, Keras, Pytorch, Cloud"
7574,"Power Bi, Sql, Reporting, Excel, Tableau"
7575,"Sql, Power Bi, Excel, Reporting, Data Cleaning"
7576,"Mlops, Keras, Cloud, Python, Computer Vision, Pytorch"
7577,"Statistics, Pandas, Python, Nlp, Deep Learning, Machine Learning"
7578,"System Design, Rest Apis, Agile"
7579,"Statistics, Nlp, Word"
7580,"Mlops, Computer Vision, Tensorflow, Cloud"
7581,"Reporting, Tableau, Data Cleaning"
7582,"User Stories, Product Roadmap, Agile"
7583,"Scrum, Stakeholder Management, Agile, Product Roadmap, User Stories"
7584,"Python, Pandas"
7585,"Power Bi, Data Cleaning"
7586,"Tableau, Data Cleaning"
7587,"Machine Learning, Sql"
7588,"Git, Agile, Spring Boot"
7589,"Sql, Excel, Tableau, Reporting, Data Cleaning"
7590,"Deep Learning, Statistics, Machine Learning"
7591,Data Cleaning
7592,"Excel, Power Bi"
7593,"Scrum, Agile, User Stories"
7594,"Keras, Tensorflow, Cloud, Computer Vision"
7595,"Machine Learning, Pandas, Python, Statistics"
7596,"Excel, Data Cleaning"
7597,"Mlops, Tensorflow, Pytorch"
7598,"Statistics, Nlp, Sql, Deep Learning, Pandas"
7599,"Scrum, Agile, User Stories"
7600,"Rest Apis, System Design, Java"
7601,"Nlp, Python, Deep Learning, Pandas, Sql"
7602,"Rest Apis, Git, System Design, Docker, Agile, Spring Boot"
7603,"System Design, Java, Docker, Git, Spring Boot, Agile, Rest Apis"
7604,"Deep Learning, Pandas, Sql, Nlp, Python, Machine Learning, Statistics"
7605,"Tableau, Reporting"
7606,"Product Roadmap, Agile, User Stories"
7607,"Reporting, Excel, Sql"
7608,"Machine Learning, Python, Statistics, Deep Learning, Pandas, Sql"
7609,"Deep Learning, Pandas, Statistics"
7610,"Power Bi, Sql, Tableau, Excel"
7611,"Product Roadmap, Scrum, Stakeholder Management, User Stories, Agile"
7612,"Agile, Docker, Java, Git, Spring Boot"
7613,"System Design, Agile, Spring Boot, Java"
7614,"Pandas, Python"
7615,"Git, Spring Boot, Java, Agile, Docker, System Design"
7616,"Product Roadmap, Scrum, Agile, User Stories"
7617,"Sql, Deep Learning, Python, Nlp"
7618,"Tensorflow, Computer Vision, Python"
7619,"Sql, Data Cleaning, Excel, Power Bi, Tableau, Word"
7620,"Spring Boot, System Design, Docker, Git"
7621,"Statistics, Nlp, Pandas, Deep Learning, Machine Learning"
7622,"Sql, Reporting, Power Bi, Excel, Tableau"
7623,"User Stories, Product Roadmap"
7624,"Stakeholder Management, Product Roadmap, Agile, Scrum, User Stories"
7625,"Statistics, Sql, Python, Machine Learning"
7626,"Sql, Power Bi, Tableau, Excel, Data Cleaning, Reporting"
7627,"Sql, Statistics, Pandas"
7628,"Java, Git, Spring Boot, System Design, Docker"
7629,"Agile, Docker"
7630,"Deep Learning, Statistics, Sql, Nlp"
7631,"Cloud, Python, Mlops"
7632,"Stakeholder Management, Agile, User Stories, Product Roadmap"
7633,"Excel, Reporting, Sql, Tableau"
7634,"System Design, Rest Apis, Docker, Java"
7635,"User Stories, Product Roadmap, Stakeholder Management, Agile"
7636,"Deep Learning, Nlp, Pandas, Organization"
7637,"Power Bi, Reporting, Excel, Data Cleaning, Sql"
7638,"Python, Mlops, Keras, Cloud"
7639,"Spring Boot, Git, Rest Apis, Java, System Design"
7640,"Product Roadmap, User Stories, Scrum, Agile"
7641,"Docker, Git, Rest Apis, System Design, Java, Agile"
7642,"Sql, Power Bi, Reporting, Excel, Data Cleaning"
7643,"Deep Learning, Python, Pandas, Statistics, Machine Learning"
7644,"Keras, Cloud, Tensorflow"
7645,"Stakeholder Management, Product Roadmap, Agile, User Stories"
7646,"Scrum, Stakeholder Management, Agile, Product Roadmap, User Stories"
7647,"Spring Boot, Rest Apis, System Design, Docker"
7648,"Statistics, Deep Learning, Pandas"
7649,"Sql, Power Bi, Tableau, Data Cleaning, Excel"
7650,"Docker, Java, Spring Boot"
7651,"Python, Computer Vision"
7652,"Pandas, Machine Learning, Statistics, Python, Sql"
7653,"Power Bi, Tableau, Sql, Excel"
7654,"User Stories, Product Roadmap, Scrum"
7655,"Pandas, Statistics, Deep Learning, Sql"
7656,"Pytorch, Tensorflow, Keras, Computer Vision, Cloud, Mlops"
7657,"Power Bi, Tableau, Sql, Excel, Data Cleaning, Reporting"
7658,"Statistics, Deep Learning, Python, Machine Learning"
7659,"Scrum, Agile, Stakeholder Management, Product Roadmap, User Stories"
7660,"Docker, Java, Spring Boot, Git"
7661,"Sql, Excel, Data Cleaning, Tableau"
7662,"Sql, Data Cleaning, Tableau, Excel, Power Bi, Reporting"
7663,"Cloud, Python, Tensorflow, Computer Vision, Pytorch"
7664,"Product Roadmap, Stakeholder Management, Agile, Word"
7665,"Python, Machine Learning, Pandas, Sql"
7666,"Sql, Reporting, Data Cleaning"
7667,"Nlp, Sql"
7668,"Git, Java, Spring Boot"
7669,"User Stories, Product Roadmap, Stakeholder Management, Agile"
7670,"System Design, Docker, Java"
7671,"Docker, Git, Rest Apis"
7672,"User Stories, Scrum, Product Roadmap, Stakeholder Management"
7673,"Scrum, Product Roadmap, User Stories"
7674,"Scrum, Stakeholder Management, User Stories"
7675,"User Stories, Stakeholder Management, Product Roadmap, Scrum, Agile"
7676,"Docker, Spring Boot, System Design, Agile, Rest Apis"
7677,"Statistics, Pandas, Deep Learning"
7678,"Tableau, Power Bi, Reporting"
7679,"Git, Spring Boot, Rest Apis, Agile"
7680,"System Design, Spring Boot, Docker, Rest Apis, Agile"
7681,"Statistics, Pandas, Python, Deep Learning, Nlp, Sql"
7682,"Nlp, Statistics, Machine Learning, Deep Learning, Sql, Pandas"
7683,"Computer Vision, Pytorch, Tensorflow, Mlops"
7684,"Machine Learning, Pandas, Sql"
7685,"Java, Rest Apis, Git, System Design, Agile"
7686,"Agile, User Stories, Scrum, Stakeholder Management"
7687,"Java, Rest Apis, Agile"
7688,"Deep Learning, Sql, Statistics, Machine Learning, Nlp, Python"
7689,"Machine Learning, Statistics, Python, Pandas, Sql"
7690,"Agile, User Stories, Scrum, Product Roadmap"
7691,"Pandas, Nlp, Machine Learning, Python"
7692,"Mlops, Keras, Pytorch, Computer Vision"
7693,"Keras, Python"
7694,"Computer Vision, Pytorch, Mlops"
7695,"Keras, Computer Vision"
7696,"Cloud, Computer Vision"
7697,"User Stories, Stakeholder Management"
7698,"Nlp, Pandas, Deep Learning"
7699,"Computer Vision, Tensorflow, Python, Keras, Pytorch"
7700,"Scrum, Agile, Stakeholder Management, User Stories, Product Roadmap"
7701,"Agile, Product Roadmap"
7702,"Agile, Git, Docker, Java, System Design"
7703,"Pandas, Sql, Nlp, Machine Learning, Python, Deep Learning, Statistics"
7704,"Stakeholder Management, Agile, Product Roadmap, Scrum, User Stories"
7705,"User Stories, Stakeholder Management, Scrum"
7706,"Rest Apis, Java, Git, System Design, Spring Boot"
7707,"Rest Apis, Agile, Docker, System Design, Git, Java"
7708,"Agile, Scrum, Stakeholder Management, Product Roadmap"
7709,"Excel, Power Bi"
7710,"Sql, Python, Nlp, Machine Learning, Statistics"
7711,"Product Roadmap, Stakeholder Management, Scrum, User Stories"
7712,"Rest Apis, Git, Java"
7713,"Excel, Data Cleaning, Sql"
7714,"Mlops, Tensorflow, Keras, Cloud, Python"
7715,"Stakeholder Management, Product Roadmap, Agile, Scrum, User Stories"
7716,"Cloud, Mlops, Tensorflow"
7717,"Excel, Tableau"
7718,"Rest Apis, Git, Spring Boot, Java, System Design"
7719,"Excel, Data Cleaning, Sql, Power Bi"
7720,"Agile, Product Roadmap, User Stories"
7721,"Pytorch, Python, Cloud, Keras, Tensorflow"
7722,"Docker, Git, Agile, Spring Boot, Java"
7723,"Agile, Git, Rest Apis, Java, System Design, Docker"
7724,"Stakeholder Management, User Stories, Product Roadmap, Scrum"
7725,"Java, Git, System Design, Docker"
7726,"Git, System Design"
7727,"Spring Boot, System Design, Java, Agile, Git"
7728,"Python, Mlops, Cloud"
7729,"Product Roadmap, Scrum, Agile, User Stories, Stakeholder Management"
7730,"Docker, Git, Spring Boot, Java, System Design, Agile"
7731,"Power Bi, Data Cleaning, Sql, Reporting"
7732,"Git, Spring Boot, Agile, Rest Apis, Docker"
7733,"Java, Rest Apis, Docker, System Design"
7734,"Git, Rest Apis, System Design, Agile"
7735,"Docker, Java, System Design"
7736,"Agile, Docker, System Design, Java"
7737,"Tensorflow, Keras, Cloud"
7738,"Sql, Data Cleaning, Excel, Power Bi"
7739,"User Stories, Agile, Product Roadmap"
7740,"User Stories, Stakeholder Management, Scrum, Agile, Product Roadmap"
7741,"Data Cleaning, Excel, Reporting, Power Bi"
7742,"Scrum, User Stories"
7743,"Reporting, Power Bi, Excel"
7744,"Tableau, Excel, Power Bi, Data Cleaning"
7745,"Scrum, User Stories, Product Roadmap"
7746,"Agile, Rest Apis, Git, Java"
7747,"Rest Apis, Agile, Git"
7748,"Pandas, Python, Statistics, Nlp, Deep Learning"
7749,"Tableau, Excel"
7750,"Mlops, Python, Pytorch, Computer Vision, Cloud"
7751,"Rest Apis, System Design, Spring Boot, Java, Docker"
7752,"Agile, Git, System Design, Java, Rest Apis"
7753,"Agile, Stakeholder Management, Scrum, Product Roadmap, User Stories"
7754,"Excel, Data Cleaning"
7755,"Tableau, Sql, Data Cleaning, Reporting, Excel"
7756,"Python, Tensorflow, Mlops"
7757,"Nlp, Machine Learning"
7758,"Mlops, Computer Vision, Pytorch, Word"
7759,"Excel, Power Bi, Sql, Tableau"
7760,"Sql, Python, Nlp, Machine Learning, Deep Learning, Pandas"
7761,"Python, Pandas, Statistics"
7762,"Spring Boot, Rest Apis, System Design, Java"
7763,"Docker, Git"
7764,"Scrum, Product Roadmap"
7765,"Mlops, Tensorflow, Cloud, Pytorch"
7766,"Reporting, Power Bi, Excel"
7767,"Stakeholder Management, Product Roadmap, Scrum"
7768,"Python, Statistics, Pandas, Sql"
7769,"Spring Boot, Git, Docker, Rest Apis, Agile, Java"
7770,"Reporting, Power Bi, Data Cleaning, Tableau, Excel"
7771,"Machine Learning, Pandas, Nlp, Python"
7772,Excel
7773,"Machine Learning, Pandas, Python, Statistics, Deep Learning"
7774,"Scrum, Agile, User Stories, Stakeholder Management"
7775,"Java, Agile, System Design, Rest Apis, Spring Boot, Docker"
7776,"Mlops, Cloud, Tensorflow"
7777,"Reporting, Sql, Excel, Power Bi, Organization, Tableau"
7778,"Rest Apis, Docker, Agile"
7779,"Docker, Spring Boot, Java, Git"
7780,"Python, Cloud, Tensorflow, Mlops, Pytorch"
7781,"Cloud, Tensorflow, Python"
7782,"Excel, Power Bi, Reporting, Sql"
7783,"Statistics, Sql, Python, Machine Learning"
7784,"Mlops, Tensorflow, Keras"
7785,"Computer Vision, Pytorch"
7786,"Tableau, Power Bi, Reporting, Excel, Data Cleaning"
7787,"Tensorflow, Pytorch, Cloud, Computer Vision"
7788,"Nlp, Statistics, Python, Machine Learning, Sql, Pandas"
7789,"Product Roadmap, Stakeholder Management, User Stories, Scrum"
7790,"Python, Cloud, Mlops"
7791,"System Design, Rest Apis"
7792,"Python, Nlp, Pandas, Machine Learning, Sql, Deep Learning, Statistics"
7793,"Spring Boot, System Design, Java, Git, Agile, Docker"
7794,"Product Roadmap, User Stories, Stakeholder Management"
7795,"User Stories, Product Roadmap, Agile"
7796,"Pytorch, Cloud, Computer Vision, Tensorflow, Mlops"
7797,"Keras, Python, Mlops"
7798,"Excel, Tableau, Power Bi, Sql"
7799,"Tensorflow, Cloud, Mlops, Keras, Pytorch"
7800,"Stakeholder Management, Agile, User Stories"
7801,"Deep Learning, Statistics, Machine Learning, Nlp"
7802,Product Roadmap
7803,"Python, Mlops, Keras, Tensorflow"
7804,"Docker, Git, Agile, System Design, Rest Apis"
7805,"Sql, Data Cleaning, Power Bi"
7806,"Git, Spring Boot"
7807,"Product Roadmap, Stakeholder Management, Scrum, User Stories, Agile"
7808,"Power Bi, Tableau, Reporting, Excel, Sql, Data Cleaning"
7809,"Sql, Statistics, Pandas, Machine Learning, Deep Learning"
7810,"Sql, Power Bi"
7811,"Power Bi, Data Cleaning, Tableau, Reporting, Sql, Excel"
7812,"Computer Vision, Keras, Cloud, Mlops"
7813,"Computer Vision, Keras, Mlops, Python, Cloud"
7814,"System Design, Spring Boot, Rest Apis"
7815,"Pandas, Nlp"
7816,"Tensorflow, Cloud"
7817,"User Stories, Product Roadmap, Agile"
7818,"Cloud, Mlops, Pytorch, Tensorflow, Python"
7819,"Python, Keras, Cloud, Organization"
7820,Power Bi
7821,"Rest Apis, System Design, Spring Boot, Git, Docker"
7822,"Tensorflow, Cloud"
7823,"Sql, Nlp, Machine Learning"
7824,"Nlp, Pandas, Deep Learning"
7825,"Scrum, Product Roadmap"
7826,"Nlp, Python, Statistics"
7827,"Agile, Scrum, Stakeholder Management"
7828,"Stakeholder Management, Agile, Scrum, Product Roadmap"
7829,"Keras, Computer Vision, Pytorch, Tensorflow, Cloud"
7830,"Nlp, Machine Learning, Python, Pandas"
7831,"Rest Apis, System Design, Git"
7832,"Agile, Scrum"
7833,"Stakeholder Management, User Stories, Product Roadmap"
7834,Power Bi
7835,"Cloud, Computer Vision, Mlops, Keras, Tensorflow"
7836,"Sql, Power Bi, Excel"
7837,"Product Roadmap, Scrum, Agile, User Stories, Stakeholder Management"
7838,Sql
7839,"Sql, Excel"
7840,"Java, Docker, Rest Apis, Agile, Git"
7841,"Power Bi, Excel, Tableau, Sql, Reporting, Data Cleaning"
7842,"Agile, User Stories"
7843,"Statistics, Python"
7844,"Cloud, Mlops"
7845,"Sql, Statistics, Machine Learning"
7846,"Python, Mlops, Keras, Cloud, Pytorch"
7847,"Power Bi, Sql, Reporting, Data Cleaning, Excel"
7848,"Power Bi, Excel, Reporting, Data Cleaning, Tableau"
7849,"Product Roadmap, User Stories, Stakeholder Management"
7850,"Tensorflow, Python, Pytorch, Word"
7851,"Tableau, Reporting, Power Bi, Excel, Data Cleaning"
7852,"Python, Sql"
7853,"Pandas, Python, Deep Learning"
7854,"Reporting, Tableau, Power Bi, Data Cleaning"
7855,"Git, Docker, Spring Boot"
7856,"Mlops, Pytorch, Python"
7857,"Stakeholder Management, Product Roadmap"
7858,"Sql, Python, Nlp, Statistics"
7859,Deep Learning
7860,"Agile, User Stories, Scrum"
7861,"Pytorch, Mlops, Keras, Tensorflow, Cloud, Word"
7862,"Product Roadmap, Agile, User Stories, Stakeholder Management, Scrum"
7863,"Deep Learning, Sql, Python"
7864,"Sql, Data Cleaning, Power Bi, Excel, Tableau"
7865,"Statistics, Python, Nlp, Sql, Machine Learning, Pandas, Deep Learning, Organization"
7866,"Stakeholder Management, Product Roadmap"
7867,"Stakeholder Management, Agile, Scrum"
7868,"Cloud, Mlops, Pytorch, Tensorflow, Keras"
7869,"Pandas, Nlp, Statistics, Machine Learning, Python"
7870,"Python, Computer Vision, Tensorflow"
7871,"Agile, Product Roadmap, User Stories, Scrum, Stakeholder Management"
7872,"Scrum, Stakeholder Management, Agile, User Stories"
7873,"Tensorflow, Python, Cloud, Pytorch, Keras, Computer Vision"
7874,"Cloud, Python, Mlops, Keras"
7875,"Rest Apis, Spring Boot, Docker"
7876,"Python, Computer Vision, Mlops"
7877,"Deep Learning, Sql, Python, Nlp, Pandas, Statistics"
7878,"User Stories, Stakeholder Management, Scrum, Product Roadmap, Agile"
7879,"Python, Machine Learning, Deep Learning, Nlp, Pandas, Statistics"
7880,"Cloud, Mlops, Tensorflow, Computer Vision, Keras, Pytorch"
7881,"Sql, Statistics, Nlp, Machine Learning"
7882,"Java, Spring Boot, System Design, Docker, Rest Apis"
7883,"Spring Boot, System Design, Rest Apis, Java, Git, Docker"
7884,"System Design, Spring Boot, Git, Rest Apis, Agile"
7885,"Pandas, Sql, Nlp, Deep Learning"
7886,"Stakeholder Management, User Stories, Agile"
7887,"Computer Vision, Cloud, Python, Tensorflow"
7888,"Mlops, Pytorch"
7889,Scrum
7890,"System Design, Java, Rest Apis, Spring Boot"
7891,"Spring Boot, System Design, Agile, Java, Rest Apis"
7892,"Agile, Product Roadmap, User Stories"
7893,"Agile, Stakeholder Management"
7894,"Statistics, Pandas, Machine Learning, Python, Deep Learning"
7895,Docker
7896,"Sql, Python, Statistics, Nlp, Machine Learning, Deep Learning"
7897,"Sql, Pandas, Python"
7898,"Tensorflow, Mlops, Cloud"
7899,"Docker, Agile, System Design, Java"
7900,"Tensorflow, Keras, Pytorch, Cloud"
7901,Sql
7902,"Power Bi, Reporting, Tableau, Data Cleaning, Excel"
7903,"Pytorch, Python, Computer Vision, Tensorflow, Keras, Mlops"
7904,"System Design, Spring Boot, Agile, Docker"
7905,"Docker, Java, Rest Apis, Agile"
7906,"Spring Boot, Git"
7907,"Java, Agile, Spring Boot"
7908,"Stakeholder Management, Agile, Scrum, User Stories"
7909,"Agile, Product Roadmap, Stakeholder Management"
7910,"Rest Apis, Git, Java, Spring Boot, Docker, System Design"
7911,"Git, System Design, Rest Apis"
7912,"Statistics, Sql"
7913,"Docker, Rest Apis, System Design, Spring Boot, Java, Git"
7914,"System Design, Git, Agile, Rest Apis"
7915,"Pytorch, Computer Vision, Python, Tensorflow, Mlops"
7916,"Python, Mlops, Cloud, Pytorch, Keras, Tensorflow"
7917,"Reporting, Tableau"
7918,"Power Bi, Tableau, Reporting, Data Cleaning, Excel, Sql"
7919,"Cloud, Pytorch, Tensorflow, Python, Keras"
7920,"Product Roadmap, User Stories, Agile"
7921,"Agile, User Stories, Product Roadmap, Stakeholder Management, Scrum"
7922,"Agile, User Stories, Product Roadmap"
7923,"Mlops, Computer Vision, Tensorflow, Pytorch, Cloud, Keras"
7924,"Cloud, Python, Pytorch"
7925,"Java, Agile, Git, Rest Apis, Docker, System Design"
7926,"Keras, Pytorch, Mlops, Cloud"
7927,"Scrum, Stakeholder Management"
7928,"Computer Vision, Mlops, Pytorch, Keras, Cloud"
7929,"Pandas, Statistics, Deep Learning"
7930,"Data Cleaning, Power Bi, Sql, Reporting, Excel"
7931,"Machine Learning, Python, Nlp, Pandas, Sql"
7932,"Java, Agile, System Design, Docker, Rest Apis"
7933,"Spring Boot, Docker, System Design, Agile, Java"
7934,"Tableau, Power Bi, Sql, Excel, Reporting"
7935,"Pandas, Statistics, Python"
7936,"Python, Mlops, Keras, Computer Vision"
7937,"Agile, Docker"
7938,"Excel, Data Cleaning, Reporting, Power Bi, Tableau"
7939,"Sql, Nlp, Python, Pandas"
7940,"Machine Learning, Nlp, Deep Learning"
7941,"Product Roadmap, Scrum, Stakeholder Management, User Stories"
7942,"System Design, Rest Apis, Docker, Git, Java"
7943,"Docker, Spring Boot, Rest Apis, Java, Git, System Design"
7944,"Deep Learning, Python, Statistics, Machine Learning, Sql"
7945,"Statistics, Machine Learning, Nlp"
7946,"Java, System Design, Spring Boot, Rest Apis, Docker"
7947,"Stakeholder Management, Product Roadmap"
7948,"Keras, Mlops, Pytorch, Cloud, Python"
7949,"Stakeholder Management, User Stories, Agile, Scrum"
7950,"Stakeholder Management, Product Roadmap, User Stories, Scrum, Agile"
7951,"Statistics, Nlp, Machine Learning, Pandas"
7952,"Computer Vision, Python, Cloud, Pytorch"
7953,"Tableau, Power Bi, Sql, Reporting, Excel"
7954,"Python, Mlops, Pytorch, Cloud, Tensorflow, Keras"
7955,"Sql, Excel"
7956,"Pandas, Python, Machine Learning"
7957,"System Design, Rest Apis, Docker, Git, Java, Spring Boot"
7958,"Cloud, Keras, Computer Vision, Mlops"
7959,"Power Bi, Reporting, Excel, Tableau, Sql"
7960,"Java, Docker, Spring Boot"
7961,"Cloud, Computer Vision, Keras, Python"
7962,"Python, Tensorflow, Computer Vision, Mlops, Keras, Pytorch"
7963,"Sql, Data Cleaning, Tableau, Excel"
7964,"Sql, Data Cleaning, Tableau"
7965,"Sql, Deep Learning, Machine Learning, Python"
7966,"Stakeholder Management, Agile, User Stories, Scrum, Product Roadmap"
7967,"Statistics, Machine Learning, Nlp"
7968,"Reporting, Sql, Tableau, Data Cleaning"
7969,"Rest Apis, Docker, System Design"
7970,"Data Cleaning, Excel, Reporting"
7971,"Deep Learning, Python, Statistics, Machine Learning"
7972,"Product Roadmap, Agile"
7973,"Machine Learning, Deep Learning, Pandas"
7974,"Tensorflow, Cloud, Mlops"
7975,"Agile, Product Roadmap, Stakeholder Management, Scrum"
7976,"Pandas, Sql, Deep Learning"
7977,"Java, System Design"
7978,"Power Bi, Excel, Tableau"
7979,"Sql, Data Cleaning, Power Bi, Tableau"
7980,"Reporting, Sql, Power Bi, Data Cleaning, Tableau"
7981,"Spring Boot, Agile, Java"
7982,Agile
7983,"Java, Agile, System Design"
7984,"Data Cleaning, Reporting"
7985,"Java, Git, Rest Apis"
7986,"Data Cleaning, Sql"
7987,"System Design, Rest Apis, Agile, Java, Docker"
7988,"Stakeholder Management, User Stories, Agile, Scrum"
7989,"Tableau, Sql"
7990,"Deep Learning, Pandas, Statistics, Nlp"
7991,"Nlp, Sql"
7992,"Tableau, Data Cleaning, Sql, Power Bi, Reporting"
7993,"Data Cleaning, Sql, Power Bi, Tableau"
7994,"Rest Apis, Docker, System Design"
7995,"Deep Learning, Statistics, Machine Learning, Nlp, Python, Pandas"
7996,"Keras, Pytorch, Tensorflow, Computer Vision, Python"
7997,"Deep Learning, Pandas, Nlp, Python, Statistics"
7998,"Excel, Sql, Power Bi"
7999,"Mlops, Cloud, Keras, Computer Vision, Python"
8000,"Python, Nlp, Machine Learning, Statistics"
8001,"Scrum, Product Roadmap"
8002,"Cloud, Tensorflow, Pytorch"
8003,"Sql, Excel"
8004,"Product Roadmap, Agile, Scrum, Stakeholder Management, User Stories"
8005,"Statistics, Machine Learning"
8006,Keras
8007,"Deep Learning, Pandas"
8008,"Reporting, Tableau"
8009,"Docker, Git, Java, Spring Boot, Agile"
8010,"Agile, Spring Boot, Git, System Design, Rest Apis"
8011,"User Stories, Scrum, Stakeholder Management"
8012,"Scrum, Stakeholder Management, User Stories, Product Roadmap, Agile"
8013,"Nlp, Python, Machine Learning, Deep Learning"
8014,"Reporting, Data Cleaning, Sql, Tableau, Excel"
8015,"Excel, Tableau, Reporting, Sql, Data Cleaning"
8016,"Tensorflow, Cloud, Computer Vision, Keras"
8017,"Cloud, Computer Vision"
8018,"Sql, Tableau, Data Cleaning, Reporting"
8019,"Python, Pandas, Sql, Machine Learning, Nlp, Deep Learning"
8020,"Product Roadmap, Scrum, Agile"
8021,"Excel, Data Cleaning, Tableau, Reporting, Power Bi"
8022,"Pytorch, Keras"
8023,"Mlops, Python, Organization, Cloud"
8024,"Data Cleaning, Reporting, Excel"
8025,"Agile, Docker"
8026,"Agile, Product Roadmap, User Stories"
8027,System Design
8028,"User Stories, Agile, Stakeholder Management, Scrum, Product Roadmap"
8029,"Docker, Spring Boot, Agile, Git, Rest Apis"
8030,"Spring Boot, Agile, Git, System Design, Rest Apis, Java"
8031,"Mlops, Pytorch, Computer Vision"
8032,"User Stories, Stakeholder Management, Scrum"
8033,"Power Bi, Tableau, Excel, Data Cleaning, Reporting"
8034,"Agile, Rest Apis"
8035,"Product Roadmap, Agile, Stakeholder Management, Scrum, User Stories"
8036,"Git, Spring Boot, Rest Apis, Docker"
8037,"Agile, User Stories, Product Roadmap, Scrum"
8038,"Agile, Scrum, User Stories"
8039,"Excel, Power Bi, Reporting, Tableau"
8040,"Stakeholder Management, Agile, Product Roadmap, User Stories"
8041,"Stakeholder Management, Agile, Scrum, Product Roadmap, User Stories, Organization"
8042,"Agile, User Stories, Product Roadmap"
8043,"Agile, User Stories, Stakeholder Management"
8044,"Git, Docker, Java"
8045,"Data Cleaning, Sql, Power Bi, Excel"
8046,"Statistics, Machine Learning, Pandas"
8047,"Rest Apis, Java, Spring Boot"
8048,"Scrum, User Stories"
8049,"Docker, Java, Git, System Design"
8050,"Python, Keras, Mlops, Tensorflow, Computer Vision"
8051,"Spring Boot, Agile, Git, Java"
8052,"Java, Git, Agile, System Design, Spring Boot, Docker"
8053,"Machine Learning, Python, Statistics, Sql, Pandas"
8054,"Deep Learning, Sql"
8055,"Scrum, Stakeholder Management"
8056,"Spring Boot, Agile, Docker, Rest Apis"
8057,"Pytorch, Keras, Tensorflow, Python"
8058,"Power Bi, Data Cleaning"
8059,"Scrum, Agile, Stakeholder Management"
8060,"Keras, Python, Tensorflow, Mlops"
8061,"Agile, Scrum, Stakeholder Management, Product Roadmap, User Stories"
8062,"Deep Learning, Pandas, Nlp, Machine Learning"
8063,"Sql, Deep Learning, Python, Pandas, Statistics"
8064,"Product Roadmap, User Stories"
8065,"Agile, Product Roadmap"
8066,"Pandas, Python"
8067,"Data Cleaning, Reporting, Sql"
8068,"Sql, Power Bi, Tableau, Excel, Reporting, Data Cleaning"
8069,"Java, System Design, Git"
8070,"Pytorch, Tensorflow, Mlops, Keras"
8071,"Stakeholder Management, User Stories, Product Roadmap, Scrum"
8072,"Scrum, Stakeholder Management, User Stories"
8073,"Product Roadmap, User Stories, Scrum, Agile, Stakeholder Management"
8074,"Python, Tensorflow"
8075,"Pytorch, Cloud, Keras, Tensorflow, Mlops, Word"
8076,"Pandas, Statistics, Sql, Deep Learning"
8077,"Rest Apis, Git, System Design, Spring Boot, Docker"
8078,"Stakeholder Management, Scrum, Product Roadmap"
8079,"Python, Machine Learning, Sql, Statistics"
8080,"Rest Apis, Agile, Spring Boot, Docker"
8081,Agile
8082,"Java, Rest Apis, System Design, Git, Docker"
8083,"Stakeholder Management, User Stories, Agile, Product Roadmap, Scrum"
8084,"Sql, Excel, Power Bi, Tableau, Reporting"
8085,"Sql, Nlp, Statistics, Pandas, Machine Learning"
8086,"Python, Mlops, Pytorch"
8087,"Python, Mlops, Computer Vision, Keras, Tensorflow"
8088,"Tableau, Reporting, Power Bi"
8089,"Sql, Nlp, Statistics"
8090,"Nlp, Python, Sql, Statistics"
