ID,Job Title,Skill
8164,ml engineer,"tensorflow,python,mlops,keras,cloud,pytorch"
8165,data analyst,"data cleaning,tableau,power bi,excel,sql,reporting"
8166,data analyst,"reporting,sql,power bi,excel"
8167,data scientist,"python,nlp,pandas,statistics,sql,machine learning"
8168,product manager,"user stories,agile,product roadmap,stakeholder management"
8169,ml engineer,"tensorflow,python,keras,mlops,cloud,computer vision,pytorch"
8170,ml engineer,"computer vision,tensorflow,cloud,keras,pytorch"
8171,data analyst,"excel,tableau,power bi,reporting,sql,data cleaning"
8172,product manager,"product roadmap,user stories,scrum"
8173,data analyst,"reporting,data cleaning,excel,power bi,sql,tableau"
8174,ml engineer,"cloud,computer vision,mlops,python,tensorflow"
8175,software engineer,"spring boot,java,system design,agile,rest apis,git"
8176,product manager,"stakeholder management,agile,user stories"
8177,data analyst,"sql,excel,data cleaning,power bi,reporting,tableau"
8178,data analyst,"power bi,tableau,reporting"
8179,product manager,"scrum,stakeholder management,user stories"
8180,data scientist,"statistics,python,sql,deep learning,nlp,pandas"
8181,data analyst,"excel,power bi,reporting,tableau,data cleaning,sql"
8182,ml engineer,"tensorflow,computer vision,keras,mlops,python,cloud"
8183,ml engineer,"tensorflow,computer vision,keras,pytorch,mlops"
8184,ml engineer,"computer vision,mlops,tensorflow,cloud"
8185,product manager,"stakeholder management,agile,user stories,scrum"
8186,software engineer,"spring boot,rest apis,git,java"
8187,product manager,"user stories,product roadmap,stakeholder management"
8188,data scientist,"sql,statistics,python,nlp,machine learning,pandas"
8189,product manager,"stakeholder management,agile,user stories,product roadmap"
8190,product manager,"scrum,stakeholder management,product roadmap"
8191,ml engineer,"tensorflow,mlops,keras,pytorch"
8192,data analyst,"tableau,sql,excel,data cleaning,power bi"
8193,data scientist,"python,deep learning,machine learning,pandas,nlp"
8194,product manager,"agile,stakeholder management,product roadmap"
8195,product manager,"agile,user stories,product roadmap"
8196,data scientist,"deep learning,pandas,statistics,python"
8197,software engineer,"spring boot,java,git"
8198,data analyst,"reporting,tableau,sql,data cleaning,power bi,excel"
8199,software engineer,"rest apis,java,docker,agile"
8200,software engineer,"rest apis,git,system design,docker,spring boot,java"
8201,product manager,"scrum,product roadmap,user stories,stakeholder management,agile"
8202,data analyst,"power bi,excel,reporting"
8203,data analyst,"excel,tableau,sql,power bi,data cleaning,reporting"
8204,data scientist,"sql,machine learning,python,deep learning"
8205,data scientist,"nlp,deep learning,statistics,python,machine learning"
8206,data analyst,"tableau,reporting,data cleaning,sql"
8207,data analyst,"data cleaning,tableau,reporting"
8208,product manager,"stakeholder management,user stories,scrum,product roadmap"
8209,data scientist,"deep learning,statistics,sql,python"
8210,data scientist,"sql,deep learning,pandas,nlp,python,machine learning,statistics"
8211,product manager,"product roadmap,stakeholder management,scrum"
8212,software engineer,"java,spring boot,system design,docker,agile,git,rest apis"
8213,software engineer,"docker,spring boot,rest apis"
8214,data scientist,"pandas,nlp,deep learning"
8215,product manager,"product roadmap,user stories,agile"
8216,data analyst,"reporting,data cleaning,sql,power bi,tableau,excel"
8217,data scientist,"deep learning,sql,machine learning,statistics"
8218,ml engineer,"computer vision,python,mlops,keras,pytorch,cloud"
8219,data scientist,"deep learning,machine learning,pandas"
8220,data scientist,"statistics,deep learning,machine learning,python,sql,nlp"
8221,product manager,"scrum,user stories,product roadmap,agile,stakeholder management"
8222,product manager,"agile,product roadmap,scrum,stakeholder management"
8223,data scientist,"python,sql,machine learning,statistics,nlp,pandas,deep learning"
8224,data analyst,"power bi,excel,data cleaning,reporting,tableau"
8225,product manager,"scrum,user stories,stakeholder management"
8226,data scientist,"pandas,deep learning,sql,nlp,machine learning"
8227,product manager,"user stories,agile,stakeholder management,product roadmap,scrum"
8228,product manager,"agile,user stories,scrum,product roadmap"
8229,data analyst,"excel,data cleaning,power bi,reporting,sql,tableau"
8230,data analyst,"reporting,tableau,excel,data cleaning"
8231,data scientist,"nlp,deep learning,pandas,statistics"
8232,data scientist,"sql,machine learning,statistics,deep learning,pandas"
8233,product manager,"agile,user stories,product roadmap,scrum,stakeholder management"
8234,product manager,"user stories,agile,stakeholder management,scrum,product roadmap"
8235,data scientist,"deep learning,sql,machine learning,statistics,python"
8236,product manager,"user stories,product roadmap,stakeholder management,scrum"
8237,data analyst,"data cleaning,power bi,tableau"
8238,software engineer,"system design,java,git,agile,spring boot"
8239,data analyst,"reporting,sql,data cleaning,excel"
8240,ml engineer,"cloud,mlops,keras,pytorch,computer vision,python"
8241,software engineer,"system design,git,spring boot"
8242,ml engineer,"computer vision,keras,mlops,python,cloud"
8243,ml engineer,"pytorch,python,computer vision,mlops,cloud"
8244,software engineer,"java,git,rest apis,docker"
8245,data scientist,"python,pandas,statistics"
8246,data scientist,"sql,deep learning,statistics"
8247,data scientist,"statistics,machine learning,deep learning,python,nlp"
8248,ml engineer,"cloud,pytorch,computer vision,python"
8249,software engineer,"git,java,system design"
8250,data scientist,"machine learning,sql,statistics"
8251,software engineer,"agile,system design,java,git,rest apis,docker,spring boot"
8252,data analyst,"excel,data cleaning,reporting,tableau,sql,power bi"
8253,ml engineer,"computer vision,python,pytorch,keras,tensorflow,cloud"
8254,software engineer,"git,agile,spring boot"
8255,ml engineer,"computer vision,pytorch,python,keras,tensorflow"
8256,ml engineer,"cloud,pytorch,keras,python,mlops,computer vision"
8257,software engineer,"rest apis,spring boot,docker"
8258,ml engineer,"pytorch,computer vision,mlops,keras"
8259,product manager,"product roadmap,agile,stakeholder management,user stories,scrum"
8260,software engineer,"docker,system design,spring boot,java"
8261,data analyst,"sql,power bi,tableau,excel,data cleaning,reporting"
8262,data analyst,"data cleaning,excel,reporting,sql,tableau"
8263,data scientist,"pandas,nlp,deep learning,sql,statistics,machine learning"
8264,software engineer,"docker,system design,agile"
8265,product manager,"stakeholder management,product roadmap,agile"
8266,ml engineer,"tensorflow,pytorch,computer vision,cloud,mlops,keras"
8267,product manager,"stakeholder management,agile,product roadmap,scrum,user stories"
8268,ml engineer,"tensorflow,python,keras,pytorch,cloud,mlops"
8269,ml engineer,"keras,cloud,pytorch,python"
8270,data analyst,"data cleaning,tableau,excel,power bi"
8271,ml engineer,"python,tensorflow,computer vision,mlops,cloud"
8272,data scientist,"python,machine learning,nlp,statistics,pandas"
8273,software engineer,"git,java,docker,agile,rest apis,spring boot,system design"
8274,data analyst,"excel,sql,data cleaning,reporting,power bi,tableau"
8275,software engineer,"agile,docker,rest apis,git"
8276,product manager,"scrum,product roadmap,user stories,stakeholder management,agile"
8277,software engineer,"docker,spring boot,system design,rest apis,agile,java"
8278,data analyst,"excel,tableau,power bi,sql,data cleaning,reporting"
8279,data analyst,"power bi,tableau,sql,data cleaning"
8280,data scientist,"python,statistics,deep learning,machine learning,pandas,sql,nlp"
8281,software engineer,"rest apis,docker,spring boot,java,agile"
8282,ml engineer,"python,keras,pytorch,tensorflow,computer vision,mlops,cloud"
8283,data scientist,"sql,deep learning,machine learning"
8284,ml engineer,"keras,mlops,computer vision,cloud"
8285,software engineer,"spring boot,rest apis,git,agile"
8286,product manager,"stakeholder management,agile,product roadmap"
8287,data scientist,"sql,python,machine learning,nlp,pandas,statistics,deep learning"
8288,product manager,"agile,product roadmap,stakeholder management,user stories"
8289,data analyst,"excel,tableau,power bi"
8290,ml engineer,"python,computer vision,tensorflow"
8291,software engineer,"agile,spring boot,java,rest apis,system design"
8292,software engineer,"system design,git,rest apis,java,agile,spring boot,docker"
8293,product manager,"product roadmap,scrum,stakeholder management,agile"
8294,data scientist,"python,statistics,deep learning,nlp,machine learning,pandas,sql"
8295,product manager,"agile,user stories,scrum,product roadmap,stakeholder management"
8296,ml engineer,"python,pytorch,mlops,keras,cloud,tensorflow"
8297,product manager,"user stories,scrum,product roadmap,agile"
8298,software engineer,"java,rest apis,docker,agile,git"
8299,data scientist,"nlp,sql,statistics,machine learning,deep learning"
8300,product manager,"user stories,scrum,product roadmap,stakeholder management"
8301,data scientist,"machine learning,statistics,python"
8302,data analyst,"power bi,sql,data cleaning,tableau,excel"
8303,product manager,"stakeholder management,agile,product roadmap"
8304,data scientist,"deep learning,nlp,python,statistics,pandas,machine learning"
8305,software engineer,"git,system design,spring boot,agile"
8306,data scientist,"machine learning,python,deep learning,pandas,nlp,statistics"
8307,software engineer,"rest apis,docker,system design,spring boot,agile,git,java"
8308,ml engineer,"mlops,keras,tensorflow,pytorch,cloud,computer vision"
8309,product manager,"stakeholder management,agile,user stories"
8310,software engineer,"system design,rest apis,agile,java,docker,spring boot,git"
8311,software engineer,"rest apis,spring boot,system design"
8312,ml engineer,"computer vision,keras,pytorch,mlops"
8313,data analyst,"sql,power bi,excel,data cleaning,tableau"
8314,data analyst,"tableau,power bi,reporting,excel,data cleaning"
8315,data scientist,"statistics,deep learning,nlp"
8316,ml engineer,"computer vision,keras,cloud,pytorch,python,tensorflow,mlops"
8317,software engineer,"java,system design,docker"
8318,product manager,"stakeholder management,product roadmap,user stories,scrum,agile"
8319,product manager,"scrum,user stories,agile,product roadmap"
8320,data scientist,"machine learning,sql,nlp,statistics"
8321,software engineer,"git,agile,system design,rest apis,spring boot,java,docker"
8322,ml engineer,"cloud,pytorch,tensorflow"
8323,data scientist,"deep learning,machine learning,sql"
8324,data scientist,"pandas,statistics,nlp,machine learning,sql,python"
8325,ml engineer,"computer vision,tensorflow,cloud,mlops,pytorch,python"
8326,data analyst,"excel,sql,tableau,reporting,data cleaning,power bi"
8327,software engineer,"rest apis,spring boot,git,docker,java"
8328,product manager,"product roadmap,stakeholder management,scrum,agile,user stories"
8329,ml engineer,"python,computer vision,cloud,pytorch,mlops,tensorflow,keras"
8330,software engineer,"spring boot,docker,system design,git,java,agile,rest apis"
8331,data scientist,"statistics,sql,pandas"
8332,data scientist,"deep learning,pandas,machine learning,nlp,statistics,python"
8333,data analyst,"power bi,sql,tableau"
8334,software engineer,"git,system design,java"
8335,ml engineer,"python,pytorch,cloud"
8336,data scientist,"machine learning,pandas,sql"
8337,software engineer,"spring boot,rest apis,agile"
8338,ml engineer,"pytorch,mlops,python,keras,cloud,computer vision"
8339,data analyst,"data cleaning,power bi,reporting,tableau,sql"
8340,software engineer,"java,docker,spring boot,git,agile,rest apis"
8341,product manager,"scrum,stakeholder management,product roadmap"
8342,data scientist,"pandas,machine learning,python,deep learning,statistics,nlp"
8343,data scientist,"pandas,machine learning,python"
8344,data scientist,"nlp,machine learning,deep learning"
8345,software engineer,"system design,docker,java,agile"
8346,software engineer,"java,rest apis,system design,docker,spring boot,agile,git"
8347,software engineer,"git,system design,spring boot,agile,java,docker,rest apis"
8348,data analyst,"excel,data cleaning,sql,reporting,power bi"
8349,ml engineer,"python,cloud,mlops"
8350,data scientist,"machine learning,deep learning,sql"
8351,product manager,"user stories,agile,product roadmap"
8352,data analyst,"sql,data cleaning,excel"
8353,data analyst,"excel,power bi,data cleaning,reporting,sql,tableau"
8354,data analyst,"reporting,data cleaning,sql,tableau"
8355,product manager,"stakeholder management,scrum,agile,product roadmap"
8356,software engineer,"agile,rest apis,java,spring boot"
8357,data scientist,"pandas,sql,statistics"
8358,data scientist,"sql,deep learning,machine learning,pandas,nlp,statistics"
8359,software engineer,"java,rest apis,docker"
8360,data analyst,"excel,sql,power bi"
8361,product manager,"user stories,product roadmap,agile,scrum,stakeholder management"
8362,data analyst,"power bi,excel,reporting,tableau,data cleaning"
8363,data analyst,"power bi,reporting,excel,data cleaning"
8364,data analyst,"data cleaning,reporting,tableau,sql,excel,power bi"
8365,ml engineer,"keras,mlops,cloud,pytorch"
8366,data scientist,"deep learning,sql,machine learning,python"
8367,software engineer,"spring boot,java,system design,rest apis,agile,git"
8368,ml engineer,"tensorflow,cloud,keras"
8369,software engineer,"git,spring boot,agile,rest apis,java"
8370,ml engineer,"pytorch,mlops,keras,tensorflow,computer vision"
8371,data scientist,"deep learning,sql,statistics,python,pandas,machine learning,nlp"
8372,ml engineer,"python,keras,pytorch,mlops,cloud"
8373,product manager,"scrum,product roadmap,user stories,stakeholder management,agile"
8374,data analyst,"data cleaning,tableau,sql"
8375,data analyst,"reporting,excel,power bi,sql,data cleaning,tableau"
8376,data analyst,"reporting,excel,sql,tableau,power bi"
8377,product manager,"stakeholder management,user stories,scrum,agile,product roadmap"
8378,software engineer,"system design,java,spring boot,agile"
8379,data scientist,"sql,nlp,statistics"
8380,data scientist,"deep learning,nlp,machine learning"
8381,data scientist,"nlp,python,pandas,sql,machine learning,statistics"
8382,ml engineer,"python,cloud,keras"
8383,software engineer,"git,docker,agile,rest apis"
8384,data scientist,"deep learning,sql,machine learning,nlp,statistics,pandas,python"
8385,data scientist,"nlp,deep learning,machine learning,statistics,python"
8386,data analyst,"data cleaning,power bi,tableau,reporting,sql"
8387,product manager,"scrum,user stories,stakeholder management,product roadmap,agile"
8388,data analyst,"reporting,tableau,sql,power bi"
8389,software engineer,"java,docker,agile"
8390,ml engineer,"mlops,tensorflow,keras"
8391,ml engineer,"keras,tensorflow,python,mlops,pytorch,computer vision,cloud"
8392,data scientist,"statistics,python,nlp,sql,machine learning,deep learning,pandas"
8393,data analyst,"excel,reporting,power bi,data cleaning"
8394,ml engineer,"computer vision,cloud,keras,python,pytorch,mlops,tensorflow"
8395,product manager,"agile,user stories,stakeholder management,product roadmap,scrum"
8396,product manager,"user stories,product roadmap,scrum"
8397,software engineer,"git,docker,java,system design,spring boot,rest apis"
8398,ml engineer,"computer vision,tensorflow,keras,python,mlops,cloud,pytorch"
8399,ml engineer,"tensorflow,pytorch,computer vision,keras,python"
8400,data analyst,"sql,excel,tableau,power bi,data cleaning"
8401,ml engineer,"tensorflow,keras,cloud,pytorch,mlops,computer vision"
8402,software engineer,"docker,java,rest apis,system design,git,agile,spring boot"
8403,data scientist,"nlp,python,machine learning"
8404,data scientist,"python,pandas,statistics,deep learning,machine learning,sql,nlp"
8405,ml engineer,"python,pytorch,keras,tensorflow,computer vision"
8406,data scientist,"nlp,statistics,sql,python"
8407,ml engineer,"cloud,python,computer vision,tensorflow,pytorch"
8408,software engineer,"spring boot,agile,rest apis,java,system design,docker"
8409,ml engineer,"pytorch,mlops,tensorflow,keras"
8410,software engineer,"docker,git,java,rest apis,spring boot,system design,agile"
8411,data analyst,"excel,reporting,tableau,power bi,sql"
8412,software engineer,"docker,git,spring boot,java,rest apis,system design,agile"
8413,software engineer,"java,system design,git"
8414,product manager,"user stories,stakeholder management,scrum,product roadmap"
8415,data analyst,"reporting,power bi,sql,excel,tableau,data cleaning"
8416,data analyst,"sql,power bi,tableau,reporting,data cleaning,excel"
8417,data scientist,"pandas,machine learning,python,sql,nlp,statistics"
8418,ml engineer,"keras,python,pytorch,mlops,computer vision"
8419,data scientist,"pandas,sql,python,nlp"
8420,software engineer,"system design,agile,rest apis,docker"
8421,data scientist,"sql,deep learning,nlp,python,machine learning,statistics"
8422,data scientist,"pandas,nlp,deep learning,statistics,machine learning"
8423,ml engineer,"pytorch,keras,computer vision,python,cloud,mlops"
8424,data analyst,"power bi,reporting,sql"
8425,product manager,"stakeholder management,product roadmap,user stories,agile"
8426,software engineer,"rest apis,git,java,system design,docker,spring boot,agile"
8427,data analyst,"sql,data cleaning,excel,power bi,reporting,tableau"
8428,product manager,"user stories,product roadmap,agile,stakeholder management,scrum"
8429,ml engineer,"keras,pytorch,mlops,tensorflow,computer vision"
8430,software engineer,"git,docker,java,agile,spring boot,system design,rest apis"
8431,software engineer,"agile,docker,system design,git,java,rest apis"
8432,data analyst,"excel,data cleaning,tableau,sql,power bi,reporting"
8433,data scientist,"machine learning,nlp,statistics,deep learning,python,pandas,sql"
8434,data scientist,"statistics,nlp,python"
8435,software engineer,"java,agile,system design"
8436,ml engineer,"mlops,pytorch,keras,computer vision,tensorflow,python"
8437,software engineer,"docker,git,rest apis,spring boot,system design,java"
8438,product manager,"product roadmap,agile,scrum,stakeholder management"
8439,ml engineer,"computer vision,cloud,pytorch,python"
8440,data analyst,"power bi,tableau,reporting,excel,data cleaning"
8441,product manager,"user stories,product roadmap,scrum,stakeholder management,agile"
8442,data scientist,"deep learning,statistics,machine learning,sql,python,pandas,nlp"
8443,data analyst,"data cleaning,tableau,power bi,excel,sql"
8444,data scientist,"deep learning,python,sql,pandas,nlp"
8445,data analyst,"data cleaning,excel,sql,tableau,power bi"
8446,ml engineer,"cloud,tensorflow,computer vision,keras"
8447,software engineer,"rest apis,spring boot,docker"
8448,ml engineer,"tensorflow,pytorch,keras,cloud,mlops"
8449,data analyst,"sql,data cleaning,excel,reporting"
8450,product manager,"product roadmap,stakeholder management,scrum"
8451,ml engineer,"python,keras,tensorflow,cloud,computer vision,mlops"
8452,data analyst,"reporting,excel,data cleaning"
8453,data scientist,"statistics,deep learning,sql"
8454,data analyst,"data cleaning,reporting,tableau"
8455,data analyst,"power bi,sql,reporting,excel,tableau"
8456,ml engineer,"keras,tensorflow,python,mlops,pytorch"
8457,data scientist,"nlp,deep learning,pandas"
8458,data scientist,"pandas,statistics,deep learning,machine learning,sql,python"
8459,data scientist,"deep learning,pandas,statistics,machine learning,nlp"
8460,data analyst,"excel,tableau,data cleaning"
8461,software engineer,"docker,spring boot,git,rest apis"
8462,ml engineer,"keras,cloud,pytorch,python,computer vision,tensorflow,mlops"
8463,software engineer,"agile,spring boot,system design,java,docker"
8464,data scientist,"pandas,statistics,nlp,sql,deep learning"
8465,ml engineer,"computer vision,mlops,keras,pytorch,python,tensorflow"
8466,software engineer,"rest apis,agile,docker"
8467,product manager,"stakeholder management,scrum,agile,user stories"
8468,data analyst,"reporting,excel,sql,power bi,data cleaning"
8469,data analyst,"tableau,excel,sql,data cleaning,reporting,power bi"
8470,product manager,"scrum,product roadmap,stakeholder management"
8471,product manager,"scrum,user stories,stakeholder management,product roadmap"
8472,data analyst,"data cleaning,sql,tableau"
8473,ml engineer,"cloud,python,keras"
8474,software engineer,"docker,git,spring boot,rest apis,agile"
8475,data analyst,"data cleaning,excel,sql,power bi,tableau"
8476,data analyst,"power bi,reporting,tableau"
8477,software engineer,"java,git,docker,rest apis,agile"
8478,data scientist,"deep learning,nlp,sql,machine learning"
8479,data analyst,"power bi,excel,tableau,reporting,sql,data cleaning"
8480,data scientist,"nlp,statistics,pandas,machine learning,deep learning,sql"
8481,data scientist,"sql,python,statistics,nlp,machine learning,pandas,deep learning"
8482,software engineer,"rest apis,git,docker,system design,spring boot,java"
8483,software engineer,"rest apis,spring boot,git,docker"
8484,software engineer,"java,agile,git,rest apis,spring boot"
8485,data scientist,"nlp,pandas,deep learning,python,statistics,machine learning"
8486,data scientist,"deep learning,python,machine learning,nlp,pandas,statistics"
8487,data analyst,"tableau,excel,power bi,sql,data cleaning"
8488,data analyst,"reporting,data cleaning,tableau,excel"
8489,product manager,"stakeholder management,product roadmap,agile,scrum"
8490,data scientist,"statistics,deep learning,pandas,sql"
8491,ml engineer,"keras,computer vision,mlops,cloud"
8492,data analyst,"reporting,data cleaning,tableau"
8493,data scientist,"python,machine learning,nlp,sql,pandas,statistics,deep learning"
8494,ml engineer,"pytorch,computer vision,keras,python,tensorflow,mlops"
8495,ml engineer,"tensorflow,cloud,mlops,python,computer vision"
8496,ml engineer,"computer vision,python,pytorch,keras,cloud"
8497,data scientist,"statistics,pandas,nlp,deep learning,sql,machine learning,python"
8498,ml engineer,"tensorflow,computer vision,mlops,keras,cloud,pytorch"
8499,software engineer,"system design,git,spring boot,agile,rest apis"
8500,software engineer,"docker,java,git"
8501,ml engineer,"mlops,computer vision,cloud,tensorflow,keras"
8502,data analyst,"sql,data cleaning,power bi,excel,tableau,reporting"
8503,software engineer,"git,rest apis,java,system design,agile,docker,spring boot"
8504,ml engineer,"cloud,mlops,pytorch,python,computer vision,tensorflow,keras"
8505,ml engineer,"cloud,pytorch,computer vision,tensorflow,keras,python,mlops"
8506,software engineer,"agile,git,rest apis,spring boot"
8507,product manager,"product roadmap,agile,stakeholder management,user stories,scrum"
8508,ml engineer,"mlops,keras,computer vision,tensorflow"
8509,product manager,"product roadmap,user stories,agile,scrum"
8510,data analyst,"reporting,tableau,data cleaning,power bi,sql"
8511,data scientist,"statistics,sql,pandas,nlp,deep learning,machine learning,python"
8512,ml engineer,"tensorflow,pytorch,mlops,cloud,computer vision,keras,python"
8513,ml engineer,"python,pytorch,mlops,computer vision,keras,tensorflow"
8514,data scientist,"machine learning,pandas,sql,deep learning,nlp,python"
8515,data analyst,"reporting,tableau,data cleaning,power bi"
8516,data analyst,"power bi,excel,reporting,tableau,sql"
8517,product manager,"agile,stakeholder management,user stories"
8518,software engineer,"docker,spring boot,java,agile,system design"
8519,software engineer,"spring boot,rest apis,docker"
8520,ml engineer,"keras,computer vision,pytorch,python,mlops"
8521,software engineer,"git,system design,spring boot,docker,agile"
8522,data analyst,"tableau,reporting,sql"
8523,ml engineer,"python,tensorflow,pytorch,keras"
8524,product manager,"user stories,agile,product roadmap,scrum"
8525,product manager,"scrum,user stories,product roadmap,agile"
8526,data analyst,"excel,reporting,tableau,power bi"
8527,data analyst,"data cleaning,power bi,sql,reporting"
8528,software engineer,"spring boot,docker,agile,rest apis,git"
8529,ml engineer,"mlops,keras,pytorch,tensorflow,computer vision,python,cloud"
8530,data analyst,"data cleaning,reporting,sql,excel,tableau,power bi"
8531,software engineer,"git,java,docker,agile,rest apis,spring boot"
8532,software engineer,"git,system design,agile"
8533,software engineer,"docker,java,rest apis"
8534,data analyst,"power bi,data cleaning,sql,tableau,reporting"
8535,data scientist,"deep learning,pandas,python,nlp,statistics,sql"
8536,ml engineer,"computer vision,tensorflow,pytorch,cloud"
8537,software engineer,"system design,docker,agile,spring boot"
8538,product manager,"agile,product roadmap,stakeholder management"
8539,data scientist,"machine learning,sql,nlp,pandas"
8540,data scientist,"statistics,python,nlp"
8541,software engineer,"rest apis,java,agile,docker,git"
8542,data scientist,"pandas,machine learning,python"
8543,data scientist,"deep learning,python,statistics"
8544,software engineer,"system design,java,spring boot,rest apis,git"
8545,ml engineer,"computer vision,cloud,tensorflow,mlops,keras,pytorch,python"
8546,product manager,"stakeholder management,agile,scrum,user stories,product roadmap"
8547,product manager,"product roadmap,user stories,stakeholder management,agile"
8548,data analyst,"data cleaning,tableau,reporting"
8549,software engineer,"rest apis,system design,java,git"
8550,data scientist,"statistics,machine learning,sql,python"
8551,software engineer,"docker,git,system design,agile,rest apis,spring boot,java"
8552,ml engineer,"python,pytorch,cloud,tensorflow,keras"
8553,software engineer,"rest apis,git,spring boot,docker,java,agile,system design"
8554,ml engineer,"cloud,pytorch,keras,python,mlops,computer vision,tensorflow"
8555,data analyst,"sql,data cleaning,excel,reporting,tableau,power bi"
8556,ml engineer,"python,mlops,cloud,pytorch,keras,computer vision"
8557,data scientist,"deep learning,pandas,python,nlp,statistics"
8558,ml engineer,"keras,tensorflow,pytorch,python,computer vision,cloud,mlops"
8559,data scientist,"machine learning,python,nlp"
8560,product manager,"user stories,scrum,stakeholder management"
8561,ml engineer,"python,keras,tensorflow,cloud,mlops,computer vision,pytorch"
8562,data scientist,"python,nlp,machine learning,sql,pandas"
8563,software engineer,"agile,java,git,docker"
8564,product manager,"stakeholder management,scrum,product roadmap"
8565,product manager,"user stories,stakeholder management,agile"
8566,data analyst,"reporting,sql,power bi,tableau,excel,data cleaning"
8567,ml engineer,"pytorch,keras,tensorflow,python"
8568,data analyst,"power bi,tableau,excel"
8569,ml engineer,"tensorflow,keras,python"
8570,ml engineer,"keras,computer vision,mlops,pytorch,python"
8571,software engineer,"rest apis,docker,system design,spring boot,git,java,agile"
8572,data analyst,"excel,sql,data cleaning,power bi,reporting,tableau"
8573,ml engineer,"mlops,keras,cloud,computer vision,tensorflow,python"
8574,data analyst,"power bi,tableau,data cleaning"
8575,data scientist,"python,nlp,deep learning,sql,pandas,statistics"
8576,data scientist,"statistics,python,deep learning,nlp,machine learning,pandas"
8577,product manager,"user stories,scrum,stakeholder management"
8578,product manager,"user stories,agile,stakeholder management,scrum"
8579,product manager,"agile,scrum,stakeholder management"
8580,software engineer,"spring boot,git,docker,rest apis,system design,agile"
8581,ml engineer,"tensorflow,pytorch,mlops"
8582,ml engineer,"keras,cloud,pytorch,python"
8583,data scientist,"machine learning,python,deep learning,pandas,nlp,sql,statistics"
8584,software engineer,"spring boot,docker,git,rest apis,system design"
8585,data scientist,"python,machine learning,pandas"
8586,data analyst,"power bi,excel,reporting,data cleaning,tableau,sql"
8587,product manager,"stakeholder management,user stories,product roadmap"
8588,product manager,"scrum,agile,product roadmap,stakeholder management"
8589,software engineer,"git,docker,spring boot,system design,rest apis,java"
8590,ml engineer,"python,computer vision,cloud,mlops,pytorch"
8591,data scientist,"statistics,machine learning,pandas,deep learning,nlp,python,sql"
8592,product manager,"user stories,scrum,agile"
8593,data scientist,"pandas,machine learning,python"
8594,software engineer,"agile,rest apis,git"
8595,data analyst,"reporting,sql,tableau,power bi"
8596,data analyst,"tableau,sql,power bi,reporting,excel,data cleaning"
8597,data scientist,"machine learning,statistics,nlp,deep learning,sql,pandas"
8598,software engineer,"git,system design,rest apis,docker,java"
8599,data analyst,"sql,excel,power bi"
8600,ml engineer,"computer vision,keras,python"
8601,product manager,"product roadmap,stakeholder management,agile,user stories"
8602,ml engineer,"cloud,keras,pytorch,tensorflow,mlops"
8603,ml engineer,"mlops,pytorch,cloud,python,computer vision,tensorflow"
8604,data scientist,"machine learning,nlp,statistics,deep learning,python,sql"
8605,product manager,"agile,user stories,stakeholder management"
8606,ml engineer,"mlops,python,cloud"
8607,ml engineer,"mlops,tensorflow,computer vision,python"
8608,product manager,"agile,stakeholder management,scrum"
8609,software engineer,"git,rest apis,agile,spring boot,system design,java,docker"
8610,product manager,"stakeholder management,product roadmap,user stories"
8611,product manager,"agile,user stories,scrum,stakeholder management"
8612,software engineer,"java,spring boot,agile,docker,system design,rest apis,git"
8613,product manager,"agile,stakeholder management,product roadmap,user stories,scrum"
8614,software engineer,"docker,rest apis,system design,spring boot,git"
8615,product manager,"stakeholder management,product roadmap,user stories,agile,scrum"
8616,ml engineer,"cloud,python,computer vision,mlops,keras,pytorch"
8617,software engineer,"spring boot,docker,system design"
8618,product manager,"agile,stakeholder management,product roadmap,user stories"
8619,product manager,"stakeholder management,scrum,agile"
8620,data scientist,"nlp,pandas,sql"
8621,product manager,"product roadmap,agile,scrum"
8622,product manager,"stakeholder management,agile,product roadmap,user stories,scrum"
8623,ml engineer,"computer vision,python,mlops,cloud,tensorflow,pytorch"
8624,data scientist,"sql,pandas,machine learning,python"
8625,software engineer,"docker,agile,java,spring boot,rest apis,system design"
8626,ml engineer,"tensorflow,keras,python,mlops,pytorch,computer vision"
8627,data analyst,"power bi,tableau,reporting,sql,data cleaning,excel"
8628,data scientist,"python,sql,deep learning,statistics"
8629,product manager,"stakeholder management,agile,product roadmap,scrum"
8630,product manager,"agile,stakeholder management,scrum"
8631,ml engineer,"pytorch,mlops,computer vision,tensorflow,keras,python"
8632,product manager,"stakeholder management,scrum,user stories"
8633,data scientist,"statistics,machine learning,pandas,sql,python,deep learning,nlp"
8634,data analyst,"data cleaning,power bi,sql,tableau,excel,reporting"
8635,ml engineer,"pytorch,keras,computer vision"
8636,data scientist,"python,sql,nlp,deep learning,machine learning"
8637,software engineer,"system design,spring boot,docker,git,agile,java"
8638,data scientist,"statistics,nlp,python,sql,pandas,machine learning"
8639,data scientist,"machine learning,python,pandas,sql,nlp,statistics"
8640,product manager,"stakeholder management,user stories,product roadmap"
8641,data analyst,"excel,tableau,reporting"
8642,ml engineer,"computer vision,tensorflow,mlops,pytorch,cloud"
8643,software engineer,"git,agile,docker,system design,spring boot"
8644,software engineer,"git,java,docker"
8645,software engineer,"java,system design,spring boot"
8646,data analyst,"power bi,sql,tableau,reporting,data cleaning"
8647,data scientist,"machine learning,python,pandas,deep learning,nlp"
